Payment_Date,Interest,Year,Purpose,Loan ID
2017-12-31,16663.039999999997,2017,commerical property,LL0000795
2018-12-31,16113.09,2018,commerical property,LL0000795
2019-12-31,15554.310000000001,2019,commerical property,LL0000795
2020-12-31,14986.510000000002,2020,commerical property,LL0000795
2021-12-31,14409.579999999998,2021,commerical property,LL0000795
2022-12-31,13823.36,2022,commerical property,LL0000795
2023-12-31,13227.68,2023,commerical property,LL0000795
2024-12-31,12622.400000000001,2024,commerical property,LL0000795
2025-12-31,12007.369999999999,2025,commerical property,LL0000795
2026-12-31,11382.45,2026,commerical property,LL0000795
2027-12-31,10747.45,2027,commerical property,LL0000795
2028-12-31,10102.239999999998,2028,commerical property,LL0000795
2029-12-31,9446.6,2029,commerical property,LL0000795
2030-12-31,8780.429999999998,2030,commerical property,LL0000795
2031-12-31,8103.55,2031,commerical property,LL0000795
2032-12-31,7415.74,2032,commerical property,LL0000795
2033-12-31,6716.83,2033,commerical property,LL0000795
2034-12-31,6006.7,2034,commerical property,LL0000795
2035-12-31,5285.120000000001,2035,commerical property,LL0000795
2036-12-31,4551.900000000001,2036,commerical property,LL0000795
2037-12-31,3806.879999999999,2037,commerical property,LL0000795
2038-12-31,3049.88,2038,commerical property,LL0000795
2039-12-31,2280.65,2039,commerical property,LL0000795
2040-12-31,1499.05,2040,commerical property,LL0000795
2041-12-31,704.87,2041,commerical property,LL0000795
2042-12-31,56.26,2042,commerical property,LL0000795
2015-12-31,20007.370000000003,2015,investment property,LL0001413
2016-12-31,21268.850000000002,2016,investment property,LL0001413
2017-12-31,20678.120000000003,2017,investment property,LL0001413
2018-12-31,20077.9,2018,investment property,LL0001413
2019-12-31,19467.989999999998,2019,investment property,LL0001413
2020-12-31,18848.26,2020,investment property,LL0001413
2021-12-31,18218.530000000002,2021,investment property,LL0001413
2022-12-31,17578.7,2022,investment property,LL0001413
2023-12-31,16928.539999999997,2023,investment property,LL0001413
2024-12-31,16267.909999999996,2024,investment property,LL0001413
2025-12-31,15596.65,2025,investment property,LL0001413
2026-12-31,14914.550000000001,2026,investment property,LL0001413
2027-12-31,14221.480000000003,2027,investment property,LL0001413
2028-12-31,13517.230000000001,2028,investment property,LL0001413
2029-12-31,12801.66,2029,investment property,LL0001413
2030-12-31,12074.58,2030,investment property,LL0001413
2031-12-31,11335.75,2031,investment property,LL0001413
2032-12-31,10585.02,2032,investment property,LL0001413
2033-12-31,9822.22,2033,investment property,LL0001413
2034-12-31,9047.119999999999,2034,investment property,LL0001413
2035-12-31,8259.519999999999,2035,investment property,LL0001413
2036-12-31,7459.27,2036,investment property,LL0001413
2037-12-31,6646.110000000001,2037,investment property,LL0001413
2038-12-31,5819.849999999999,2038,investment property,LL0001413
2039-12-31,4980.29,2039,investment property,LL0001413
2040-12-31,4127.1799999999985,2040,investment property,LL0001413
2041-12-31,3260.3700000000003,2041,investment property,LL0001413
2042-12-31,2379.58,2042,investment property,LL0001413
2043-12-31,1484.59,2043,investment property,LL0001413
2044-12-31,575.17,2044,investment property,LL0001413
2045-12-31,6.43,2045,investment property,LL0001413
2017-12-31,15019.299999999997,2017,investment property,LL0001080
2018-12-31,22031.62,2018,investment property,LL0001080
2019-12-31,21426.29,2019,investment property,LL0001080
2020-12-31,20811.219999999998,2020,investment property,LL0001080
2021-12-31,20186.22,2021,investment property,LL0001080
2022-12-31,19551.16,2022,investment property,LL0001080
2023-12-31,18905.89,2023,investment property,LL0001080
2024-12-31,18250.210000000003,2024,investment property,LL0001080
2025-12-31,17584.0,2025,investment property,LL0001080
2026-12-31,16907.03,2026,investment property,LL0001080
2027-12-31,16219.169999999998,2027,investment property,LL0001080
2028-12-31,15520.23,2028,investment property,LL0001080
2029-12-31,14810.04,2029,investment property,LL0001080
2030-12-31,14088.400000000001,2030,investment property,LL0001080
2031-12-31,13355.149999999998,2031,investment property,LL0001080
2032-12-31,12610.079999999998,2032,investment property,LL0001080
2033-12-31,11853.029999999999,2033,investment property,LL0001080
2034-12-31,11083.789999999999,2034,investment property,LL0001080
2035-12-31,10302.130000000001,2035,investment property,LL0001080
2036-12-31,9507.92,2036,investment property,LL0001080
2037-12-31,8700.88,2037,investment property,LL0001080
2038-12-31,7880.88,2038,investment property,LL0001080
2039-12-31,7047.65,2039,investment property,LL0001080
2040-12-31,6201.009999999999,2040,investment property,LL0001080
2041-12-31,5340.750000000001,2041,investment property,LL0001080
2042-12-31,4466.599999999999,2042,investment property,LL0001080
2043-12-31,3578.4099999999994,2043,investment property,LL0001080
2044-12-31,2675.8900000000003,2044,investment property,LL0001080
2045-12-31,1758.8300000000002,2045,investment property,LL0001080
2046-12-31,827.02,2046,investment property,LL0001080
2047-12-31,66.01,2047,investment property,LL0001080
2013-12-31,22118.079999999998,2013,home,LL0000470
2014-12-31,21527.510000000002,2014,home,LL0000470
2015-12-31,20927.44,2015,home,LL0000470
2016-12-31,20317.69,2016,home,LL0000470
2017-12-31,19698.11,2017,home,LL0000470
2018-12-31,19068.579999999998,2018,home,LL0000470
2019-12-31,18428.89,2019,home,LL0000470
2020-12-31,17778.9,2020,home,LL0000470
2021-12-31,17118.44,2021,home,LL0000470
2022-12-31,16447.36,2022,home,LL0000470
2023-12-31,15765.44,2023,home,LL0000470
2024-12-31,15072.539999999999,2024,home,LL0000470
2025-12-31,14368.480000000003,2025,home,LL0000470
2026-12-31,13653.09,2026,home,LL0000470
2027-12-31,12926.189999999999,2027,home,LL0000470
2028-12-31,12187.529999999999,2028,home,LL0000470
2029-12-31,11437.029999999999,2029,home,LL0000470
2030-12-31,10674.43,2030,home,LL0000470
2031-12-31,9899.51,2031,home,LL0000470
2032-12-31,9112.119999999999,2032,home,LL0000470
2033-12-31,8312.08,2033,home,LL0000470
2034-12-31,7499.140000000001,2034,home,LL0000470
2035-12-31,6673.09,2035,home,LL0000470
2036-12-31,5833.75,2036,home,LL0000470
2037-12-31,4980.86,2037,home,LL0000470
2038-12-31,4114.259999999999,2038,home,LL0000470
2039-12-31,3233.7000000000003,2039,home,LL0000470
2040-12-31,2338.9399999999996,2040,home,LL0000470
2041-12-31,1429.77,2041,home,LL0000470
2042-12-31,505.99,2042,home,LL0000470
2012-12-31,11768.76,2012,investment property,LL0000298
2013-12-31,19752.789999999997,2013,investment property,LL0000298
2014-12-31,19212.05,2014,investment property,LL0000298
2015-12-31,18662.579999999998,2015,investment property,LL0000298
2016-12-31,18104.29,2016,investment property,LL0000298
2017-12-31,17536.98,2017,investment property,LL0000298
2018-12-31,16960.55,2018,investment property,LL0000298
2019-12-31,16374.839999999998,2019,investment property,LL0000298
2020-12-31,15779.67,2020,investment property,LL0000298
2021-12-31,15174.91,2021,investment property,LL0000298
2022-12-31,14560.43,2022,investment property,LL0000298
2023-12-31,13936.070000000002,2023,investment property,LL0000298
2024-12-31,13301.62,2024,investment property,LL0000298
2025-12-31,12656.98,2025,investment property,LL0000298
2026-12-31,12001.919999999998,2026,investment property,LL0000298
2027-12-31,11336.32,2027,investment property,LL0000298
2028-12-31,10660.01,2028,investment property,LL0000298
2029-12-31,9972.799999999997,2029,investment property,LL0000298
2030-12-31,9274.53,2030,investment property,LL0000298
2031-12-31,8565.0,2031,investment property,LL0000298
2032-12-31,7844.040000000001,2032,investment property,LL0000298
2033-12-31,7111.4800000000005,2033,investment property,LL0000298
2034-12-31,6367.13,2034,investment property,LL0000298
2035-12-31,5610.7699999999995,2035,investment property,LL0000298
2036-12-31,4842.22,2036,investment property,LL0000298
2037-12-31,4061.31,2037,investment property,LL0000298
2038-12-31,3267.7999999999997,2038,investment property,LL0000298
2039-12-31,2461.5299999999997,2039,investment property,LL0000298
2040-12-31,1642.26,2040,investment property,LL0000298
2041-12-31,809.79,2041,investment property,LL0000298
2042-12-31,88.54999999999998,2042,investment property,LL0000298
2017-12-31,1822.86,2017,home,LL0000566
2018-12-31,21564.79,2018,home,LL0000566
2019-12-31,20986.959999999995,2019,home,LL0000566
2020-12-31,20399.82,2020,home,LL0000566
2021-12-31,19803.210000000003,2021,home,LL0000566
2022-12-31,19196.989999999998,2022,home,LL0000566
2023-12-31,18581.02,2023,home,LL0000566
2024-12-31,17955.1,2024,home,LL0000566
2025-12-31,17319.13,2025,home,LL0000566
2026-12-31,16672.910000000003,2026,home,LL0000566
2027-12-31,16016.279999999999,2027,home,LL0000566
2028-12-31,15349.06,2028,home,LL0000566
2029-12-31,14671.11,2029,home,LL0000566
2030-12-31,13982.23,2030,home,LL0000566
2031-12-31,13282.25,2031,home,LL0000566
2032-12-31,12571.009999999998,2032,home,LL0000566
2033-12-31,11848.309999999998,2033,home,LL0000566
2034-12-31,11113.95,2034,home,LL0000566
2035-12-31,10367.780000000002,2035,home,LL0000566
2036-12-31,9609.580000000002,2036,home,LL0000566
2037-12-31,8839.170000000002,2037,home,LL0000566
2038-12-31,8056.380000000001,2038,home,LL0000566
2039-12-31,7260.960000000001,2039,home,LL0000566
2040-12-31,6452.7,2040,home,LL0000566
2041-12-31,5631.4800000000005,2041,home,LL0000566
2042-12-31,4796.960000000001,2042,home,LL0000566
2043-12-31,3949.0299999999997,2043,home,LL0000566
2044-12-31,3087.45,2044,home,LL0000566
2045-12-31,2211.98,2045,home,LL0000566
2046-12-31,1322.4300000000003,2046,home,LL0000566
2047-12-31,418.53,2047,home,LL0000566
2019-12-31,19282.47,2019,commerical property,LL0000674
2020-12-31,20498.239999999998,2020,commerical property,LL0000674
2021-12-31,19928.920000000002,2021,commerical property,LL0000674
2022-12-31,19350.43,2022,commerical property,LL0000674
2023-12-31,18762.62,2023,commerical property,LL0000674
2024-12-31,18165.34,2024,commerical property,LL0000674
2025-12-31,17558.45,2025,commerical property,LL0000674
2026-12-31,16941.8,2026,commerical property,LL0000674
2027-12-31,16315.199999999999,2027,commerical property,LL0000674
2028-12-31,15678.49,2028,commerical property,LL0000674
2029-12-31,15031.54,2029,commerical property,LL0000674
2030-12-31,14374.15,2030,commerical property,LL0000674
2031-12-31,13706.21,2031,commerical property,LL0000674
2032-12-31,13027.5,2032,commerical property,LL0000674
2033-12-31,12337.84,2033,commerical property,LL0000674
2034-12-31,11637.09,2034,commerical property,LL0000674
2035-12-31,10925.020000000002,2035,commerical property,LL0000674
2036-12-31,10201.519999999997,2036,commerical property,LL0000674
2037-12-31,9466.33,2037,commerical property,LL0000674
2038-12-31,8719.339999999998,2038,commerical property,LL0000674
2039-12-31,7960.2699999999995,2039,commerical property,LL0000674
2040-12-31,7189.009999999998,2040,commerical property,LL0000674
2041-12-31,6405.3,2041,commerical property,LL0000674
2042-12-31,5608.98,2042,commerical property,LL0000674
2043-12-31,4799.84,2043,commerical property,LL0000674
2044-12-31,3977.6599999999994,2044,commerical property,LL0000674
2045-12-31,3142.22,2045,commerical property,LL0000674
2046-12-31,2293.3500000000004,2046,commerical property,LL0000674
2047-12-31,1430.79,2047,commerical property,LL0000674
2048-12-31,554.35,2048,commerical property,LL0000674
2049-12-31,6.19,2049,commerical property,LL0000674
2017-12-31,11763.25,2017,investment property,LL0001061
2018-12-31,23060.89,2018,investment property,LL0001061
2019-12-31,22431.780000000002,2019,investment property,LL0001061
2020-12-31,21792.550000000003,2020,investment property,LL0001061
2021-12-31,21143.02,2021,investment property,LL0001061
2022-12-31,20483.02,2022,investment property,LL0001061
2023-12-31,19812.41,2023,investment property,LL0001061
2024-12-31,19130.999999999996,2024,investment property,LL0001061
2025-12-31,18438.61,2025,investment property,LL0001061
2026-12-31,17735.08,2026,investment property,LL0001061
2027-12-31,17020.219999999998,2027,investment property,LL0001061
2028-12-31,16293.84,2028,investment property,LL0001061
2029-12-31,15555.800000000003,2029,investment property,LL0001061
2030-12-31,14805.849999999999,2030,investment property,LL0001061
2031-12-31,14043.819999999998,2031,investment property,LL0001061
2032-12-31,13269.539999999999,2032,investment property,LL0001061
2033-12-31,12482.770000000002,2033,investment property,LL0001061
2034-12-31,11683.34,2034,investment property,LL0001061
2035-12-31,10871.07,2035,investment property,LL0001061
2036-12-31,10045.690000000002,2036,investment property,LL0001061
2037-12-31,9207.019999999999,2037,investment property,LL0001061
2038-12-31,8354.85,2038,investment property,LL0001061
2039-12-31,7488.969999999999,2039,investment property,LL0001061
2040-12-31,6609.139999999999,2040,investment property,LL0001061
2041-12-31,5715.16,2041,investment property,LL0001061
2042-12-31,4806.75,2042,investment property,LL0001061
2043-12-31,3883.7699999999995,2043,investment property,LL0001061
2044-12-31,2945.88,2044,investment property,LL0001061
2045-12-31,1992.89,2045,investment property,LL0001061
2046-12-31,1024.58,2046,investment property,LL0001061
2047-12-31,144.31999999999996,2047,investment property,LL0001061
2014-12-31,3806.8199999999997,2014,investment property,LL0000246
2015-12-31,22492.149999999998,2015,investment property,LL0000246
2016-12-31,21887.340000000004,2016,investment property,LL0000246
2017-12-31,21272.77,2017,investment property,LL0000246
2018-12-31,20648.31,2018,investment property,LL0000246
2019-12-31,20013.769999999997,2019,investment property,LL0000246
2020-12-31,19369.010000000002,2020,investment property,LL0000246
2021-12-31,18713.879999999997,2021,investment property,LL0000246
2022-12-31,18048.190000000002,2022,investment property,LL0000246
2023-12-31,17371.77,2023,investment property,LL0000246
2024-12-31,16684.480000000003,2024,investment property,LL0000246
2025-12-31,15986.089999999998,2025,investment property,LL0000246
2026-12-31,15276.459999999997,2026,investment property,LL0000246
2027-12-31,14555.410000000003,2027,investment property,LL0000246
2028-12-31,13822.73,2028,investment property,LL0000246
2029-12-31,13078.25,2029,investment property,LL0000246
2030-12-31,12321.800000000001,2030,investment property,LL0000246
2031-12-31,11553.130000000001,2031,investment property,LL0000246
2032-12-31,10772.100000000002,2032,investment property,LL0000246
2033-12-31,9978.49,2033,investment property,LL0000246
2034-12-31,9172.109999999999,2034,investment property,LL0000246
2035-12-31,8352.71,2035,investment property,LL0000246
2036-12-31,7520.13,2036,investment property,LL0000246
2037-12-31,6674.139999999999,2037,investment property,LL0000246
2038-12-31,5814.5199999999995,2038,investment property,LL0000246
2039-12-31,4941.030000000001,2039,investment property,LL0000246
2040-12-31,4053.5200000000004,2040,investment property,LL0000246
2041-12-31,3151.6699999999996,2041,investment property,LL0000246
2042-12-31,2235.33,2042,investment property,LL0000246
2043-12-31,1304.18,2043,investment property,LL0000246
2044-12-31,364.75,2044,investment property,LL0000246
2019-12-31,3886.69,2019,home,LL0000948
2020-12-31,22964.05,2020,home,LL0000948
2021-12-31,22346.5,2021,home,LL0000948
2022-12-31,21719.05,2022,home,LL0000948
2023-12-31,21081.469999999998,2023,home,LL0000948
2024-12-31,20433.63,2024,home,LL0000948
2025-12-31,19775.35,2025,home,LL0000948
2026-12-31,19106.47,2026,home,LL0000948
2027-12-31,18426.82,2027,home,LL0000948
2028-12-31,17736.23,2028,home,LL0000948
2029-12-31,17034.49,2029,home,LL0000948
2030-12-31,16321.46,2030,home,LL0000948
2031-12-31,15596.96,2031,home,LL0000948
2032-12-31,14860.760000000002,2032,home,LL0000948
2033-12-31,14112.73,2033,home,LL0000948
2034-12-31,13352.630000000001,2034,home,LL0000948
2035-12-31,12580.29,2035,home,LL0000948
2036-12-31,11795.529999999999,2036,home,LL0000948
2037-12-31,10998.09,2037,home,LL0000948
2038-12-31,10187.84,2038,home,LL0000948
2039-12-31,9364.52,2039,home,LL0000948
2040-12-31,8527.939999999999,2040,home,LL0000948
2041-12-31,7677.91,2041,home,LL0000948
2042-12-31,6814.15,2042,home,LL0000948
2043-12-31,5936.48,2043,home,LL0000948
2044-12-31,5044.709999999999,2044,home,LL0000948
2045-12-31,4138.56,2045,home,LL0000948
2046-12-31,3217.8,2046,home,LL0000948
2047-12-31,2282.2,2047,home,LL0000948
2048-12-31,1331.54,2048,home,LL0000948
2049-12-31,372.40999999999997,2049,home,LL0000948
2012-12-31,17416.909999999996,2012,commerical property,LL0001734
2013-12-31,20390.81,2013,commerical property,LL0001734
2014-12-31,19826.499999999996,2014,commerical property,LL0001734
2015-12-31,19253.120000000003,2015,commerical property,LL0001734
2016-12-31,18670.540000000008,2016,commerical property,LL0001734
2017-12-31,18078.54,2017,commerical property,LL0001734
2018-12-31,17477.010000000002,2018,commerical property,LL0001734
2019-12-31,16865.78,2019,commerical property,LL0001734
2020-12-31,16244.71,2020,commerical property,LL0001734
2021-12-31,15613.650000000001,2021,commerical property,LL0001734
2022-12-31,14972.419999999998,2022,commerical property,LL0001734
2023-12-31,14320.850000000002,2023,commerical property,LL0001734
2024-12-31,13658.810000000001,2024,commerical property,LL0001734
2025-12-31,12986.089999999998,2025,commerical property,LL0001734
2026-12-31,12302.539999999999,2026,commerical property,LL0001734
2027-12-31,11607.95,2027,commerical property,LL0001734
2028-12-31,10902.240000000002,2028,commerical property,LL0001734
2029-12-31,10185.12,2029,commerical property,LL0001734
2030-12-31,9456.42,2030,commerical property,LL0001734
2031-12-31,8716.0,2031,commerical property,LL0001734
2032-12-31,7963.66,2032,commerical property,LL0001734
2033-12-31,7199.199999999999,2033,commerical property,LL0001734
2034-12-31,6422.42,2034,commerical property,LL0001734
2035-12-31,5633.16,2035,commerical property,LL0001734
2036-12-31,4831.15,2036,commerical property,LL0001734
2037-12-31,4016.249999999999,2037,commerical property,LL0001734
2038-12-31,3188.2300000000005,2038,commerical property,LL0001734
2039-12-31,2346.8199999999997,2039,commerical property,LL0001734
2040-12-31,1491.9099999999999,2040,commerical property,LL0001734
2041-12-31,623.1899999999998,2041,commerical property,LL0001734
2042-12-31,18.43,2042,commerical property,LL0001734
2016-12-31,3737.37,2016,investment property,LL0000941
2017-12-31,22081.82,2017,investment property,LL0000941
2018-12-31,21488.029999999995,2018,investment property,LL0000941
2019-12-31,20884.66,2019,investment property,LL0000941
2020-12-31,20271.579999999998,2020,investment property,LL0000941
2021-12-31,19648.62,2021,investment property,LL0000941
2022-12-31,19015.61,2022,investment property,LL0000941
2023-12-31,18372.43,2023,investment property,LL0000941
2024-12-31,17718.87,2024,investment property,LL0000941
2025-12-31,17054.79,2025,investment property,LL0000941
2026-12-31,16380.03,2026,investment property,LL0000941
2027-12-31,15694.380000000003,2027,investment property,LL0000941
2028-12-31,14997.700000000003,2028,investment property,LL0000941
2029-12-31,14289.79,2029,investment property,LL0000941
2030-12-31,13570.48,2030,investment property,LL0000941
2031-12-31,12839.57,2031,investment property,LL0000941
2032-12-31,12096.919999999998,2032,investment property,LL0000941
2033-12-31,11342.279999999999,2033,investment property,LL0000941
2034-12-31,10575.529999999999,2034,investment property,LL0000941
2035-12-31,9796.369999999999,2035,investment property,LL0000941
2036-12-31,9004.689999999999,2036,investment property,LL0000941
2037-12-31,8200.25,2037,investment property,LL0000941
2038-12-31,7382.869999999999,2038,investment property,LL0000941
2039-12-31,6552.299999999999,2039,investment property,LL0000941
2040-12-31,5708.38,2040,investment property,LL0000941
2041-12-31,4850.859999999999,2041,investment property,LL0000941
2042-12-31,3979.5199999999995,2042,investment property,LL0000941
2043-12-31,3094.13,2043,investment property,LL0000941
2044-12-31,2194.5099999999998,2044,investment property,LL0000941
2045-12-31,1280.39,2045,investment property,LL0000941
2046-12-31,358.08000000000004,2046,investment property,LL0000941
2020-12-31,22118.079999999998,2020,investment property,LL0001047
2021-12-31,21527.510000000002,2021,investment property,LL0001047
2022-12-31,20927.44,2022,investment property,LL0001047
2023-12-31,20317.69,2023,investment property,LL0001047
2024-12-31,19698.11,2024,investment property,LL0001047
2025-12-31,19068.579999999998,2025,investment property,LL0001047
2026-12-31,18428.89,2026,investment property,LL0001047
2027-12-31,17778.9,2027,investment property,LL0001047
2028-12-31,17118.44,2028,investment property,LL0001047
2029-12-31,16447.36,2029,investment property,LL0001047
2030-12-31,15765.44,2030,investment property,LL0001047
2031-12-31,15072.539999999999,2031,investment property,LL0001047
2032-12-31,14368.480000000003,2032,investment property,LL0001047
2033-12-31,13653.09,2033,investment property,LL0001047
2034-12-31,12926.189999999999,2034,investment property,LL0001047
2035-12-31,12187.529999999999,2035,investment property,LL0001047
2036-12-31,11437.029999999999,2036,investment property,LL0001047
2037-12-31,10674.43,2037,investment property,LL0001047
2038-12-31,9899.51,2038,investment property,LL0001047
2039-12-31,9112.119999999999,2039,investment property,LL0001047
2040-12-31,8312.08,2040,investment property,LL0001047
2041-12-31,7499.140000000001,2041,investment property,LL0001047
2042-12-31,6673.09,2042,investment property,LL0001047
2043-12-31,5833.75,2043,investment property,LL0001047
2044-12-31,4980.86,2044,investment property,LL0001047
2045-12-31,4114.259999999999,2045,investment property,LL0001047
2046-12-31,3233.7000000000003,2046,investment property,LL0001047
2047-12-31,2338.9399999999996,2047,investment property,LL0001047
2048-12-31,1429.77,2048,investment property,LL0001047
2049-12-31,505.99,2049,investment property,LL0001047
2016-12-31,6273.54,2016,commerical property,LL0001430
2017-12-31,18052.079999999998,2017,commerical property,LL0001430
2018-12-31,16887.51,2018,commerical property,LL0001430
2019-12-31,15707.75,2019,commerical property,LL0001430
2020-12-31,14512.59,2020,commerical property,LL0001430
2021-12-31,13301.79,2021,commerical property,LL0001430
2022-12-31,12075.199999999999,2022,commerical property,LL0001430
2023-12-31,10832.560000000001,2023,commerical property,LL0001430
2024-12-31,9573.66,2024,commerical property,LL0001430
2025-12-31,8298.35,2025,commerical property,LL0001430
2026-12-31,7006.36,2026,commerical property,LL0001430
2027-12-31,5697.490000000001,2027,commerical property,LL0001430
2028-12-31,4371.52,2028,commerical property,LL0001430
2029-12-31,3028.22,2029,commerical property,LL0001430
2030-12-31,1667.3700000000001,2030,commerical property,LL0001430
2031-12-31,346.78000000000003,2031,commerical property,LL0001430
2017-12-31,3610.05,2017,commerical property,LL0001610
2018-12-31,21329.559999999998,2018,commerical property,LL0001610
2019-12-31,20756.03,2019,commerical property,LL0001610
2020-12-31,20173.220000000005,2020,commerical property,LL0001610
2021-12-31,19581.03,2021,commerical property,LL0001610
2022-12-31,18979.31,2022,commerical property,LL0001610
2023-12-31,18367.899999999998,2023,commerical property,LL0001610
2024-12-31,17746.61,2024,commerical property,LL0001610
2025-12-31,17115.340000000004,2025,commerical property,LL0001610
2026-12-31,16473.94,2026,commerical property,LL0001610
2027-12-31,15822.130000000001,2027,commerical property,LL0001610
2028-12-31,15159.87,2028,commerical property,LL0001610
2029-12-31,14486.9,2029,commerical property,LL0001610
2030-12-31,13803.120000000003,2030,commerical property,LL0001610
2031-12-31,13108.34,2031,commerical property,LL0001610
2032-12-31,12402.34,2032,commerical property,LL0001610
2033-12-31,11684.98,2033,commerical property,LL0001610
2034-12-31,10956.05,2034,commerical property,LL0001610
2035-12-31,10215.390000000001,2035,commerical property,LL0001610
2036-12-31,9462.800000000001,2036,commerical property,LL0001610
2037-12-31,8698.080000000002,2037,commerical property,LL0001610
2038-12-31,7921.040000000001,2038,commerical property,LL0001610
2039-12-31,7131.5,2039,commerical property,LL0001610
2040-12-31,6329.24,2040,commerical property,LL0001610
2041-12-31,5514.03,2041,commerical property,LL0001610
2042-12-31,4685.71,2042,commerical property,LL0001610
2043-12-31,3844.05,2043,commerical property,LL0001610
2044-12-31,2988.8100000000004,2044,commerical property,LL0001610
2045-12-31,2119.8,2045,commerical property,LL0001610
2046-12-31,1236.8100000000002,2046,commerical property,LL0001610
2047-12-31,345.9,2047,commerical property,LL0001610
2019-12-31,19791.94,2019,home,LL0001343
2020-12-31,23171.36,2020,home,LL0001343
2021-12-31,22530.129999999997,2021,home,LL0001343
2022-12-31,21878.55,2022,home,LL0001343
2023-12-31,21216.5,2023,home,LL0001343
2024-12-31,20543.780000000002,2024,home,LL0001343
2025-12-31,19860.229999999996,2025,home,LL0001343
2026-12-31,19165.66,2026,home,LL0001343
2027-12-31,18459.91,2027,home,LL0001343
2028-12-31,17742.79,2028,home,LL0001343
2029-12-31,17014.11,2029,home,LL0001343
2030-12-31,16273.7,2030,home,LL0001343
2031-12-31,15521.369999999999,2031,home,LL0001343
2032-12-31,14756.91,2032,home,LL0001343
2033-12-31,13980.14,2033,home,LL0001343
2034-12-31,13190.87,2034,home,LL0001343
2035-12-31,12388.86,2035,home,LL0001343
2036-12-31,11573.96,2036,home,LL0001343
2037-12-31,10745.93,2037,home,LL0001343
2038-12-31,9904.54,2038,home,LL0001343
2039-12-31,9049.63,2039,home,LL0001343
2040-12-31,8180.9000000000015,2040,home,LL0001343
2041-12-31,7298.2300000000005,2041,home,LL0001343
2042-12-31,6401.320000000001,2042,home,LL0001343
2043-12-31,5489.969999999999,2043,home,LL0001343
2044-12-31,4563.92,2044,home,LL0001343
2045-12-31,3622.9900000000002,2045,home,LL0001343
2046-12-31,2666.85,2046,home,LL0001343
2047-12-31,1695.3300000000002,2047,home,LL0001343
2048-12-31,708.17,2048,home,LL0001343
2049-12-31,20.94,2049,home,LL0001343
2019-12-31,7065.84,2019,investment property,LL0000062
2020-12-31,20826.16,2020,investment property,LL0000062
2021-12-31,20262.13,2021,investment property,LL0000062
2022-12-31,19689.020000000004,2022,investment property,LL0000062
2023-12-31,19106.64,2023,investment property,LL0000062
2024-12-31,18514.92,2024,investment property,LL0000062
2025-12-31,17913.639999999996,2025,investment property,LL0000062
2026-12-31,17302.71,2026,investment property,LL0000062
2027-12-31,16681.93,2027,investment property,LL0000062
2028-12-31,16051.15,2028,investment property,LL0000062
2029-12-31,15410.179999999998,2029,investment property,LL0000062
2030-12-31,14758.910000000002,2030,investment property,LL0000062
2031-12-31,14097.13,2031,investment property,LL0000062
2032-12-31,13424.730000000001,2032,investment property,LL0000062
2033-12-31,12741.49,2033,investment property,LL0000062
2034-12-31,12047.210000000001,2034,investment property,LL0000062
2035-12-31,11341.78,2035,investment property,LL0000062
2036-12-31,10624.97,2036,investment property,LL0000062
2037-12-31,9896.61,2037,investment property,LL0000062
2038-12-31,9156.529999999999,2038,investment property,LL0000062
2039-12-31,8404.539999999999,2039,investment property,LL0000062
2040-12-31,7640.410000000001,2040,investment property,LL0000062
2041-12-31,6863.9800000000005,2041,investment property,LL0000062
2042-12-31,6075.05,2042,investment property,LL0000062
2043-12-31,5273.41,2043,investment property,LL0000062
2044-12-31,4458.860000000001,2044,investment property,LL0000062
2045-12-31,3631.1899999999996,2045,investment property,LL0000062
2046-12-31,2790.1599999999994,2046,investment property,LL0000062
2047-12-31,1935.6299999999997,2047,investment property,LL0000062
2048-12-31,1067.31,2048,investment property,LL0000062
2049-12-31,222.24,2049,investment property,LL0000062
2019-12-31,16405.79,2019,investment property,LL0001411
2020-12-31,21366.39,2020,investment property,LL0001411
2021-12-31,20777.23,2021,investment property,LL0001411
2022-12-31,20178.600000000002,2022,investment property,LL0001411
2023-12-31,19570.32,2023,investment property,LL0001411
2024-12-31,18952.239999999998,2024,investment property,LL0001411
2025-12-31,18324.19,2025,investment property,LL0001411
2026-12-31,17686.05,2026,investment property,LL0001411
2027-12-31,17037.62,2027,investment property,LL0001411
2028-12-31,16378.749999999998,2028,investment property,LL0001411
2029-12-31,15709.27,2029,investment property,LL0001411
2030-12-31,15028.99,2030,investment property,LL0001411
2031-12-31,14337.769999999999,2031,investment property,LL0001411
2032-12-31,13635.380000000001,2032,investment property,LL0001411
2033-12-31,12921.72,2033,investment property,LL0001411
2034-12-31,12196.57,2034,investment property,LL0001411
2035-12-31,11459.710000000003,2035,investment property,LL0001411
2036-12-31,10710.97,2036,investment property,LL0001411
2037-12-31,9950.210000000001,2037,investment property,LL0001411
2038-12-31,9177.16,2038,investment property,LL0001411
2039-12-31,8391.670000000002,2039,investment property,LL0001411
2040-12-31,7593.5199999999995,2040,investment property,LL0001411
2041-12-31,6782.540000000001,2041,investment property,LL0001411
2042-12-31,5958.4800000000005,2042,investment property,LL0001411
2043-12-31,5121.160000000001,2043,investment property,LL0001411
2044-12-31,4270.299999999999,2044,investment property,LL0001411
2045-12-31,3405.8100000000004,2045,investment property,LL0001411
2046-12-31,2527.3599999999997,2046,investment property,LL0001411
